path,target,pred,confidence
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1264_r05_c16.jpg,E,B,0.9787
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1264_r06_c07.jpg,E,B,0.9692
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1264_r10_c03.jpg,E,B,0.9544
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1264_r12_c10.jpg,E,W,0.9858
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1264_r13_c11.jpg,E,B,0.9233
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1264_r13_c13.jpg,E,B,0.9956
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1264_r14_c13.jpg,E,B,0.9216
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1265_r04_c15.jpg,E,W,0.9776
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1265_r05_c16.jpg,E,B,0.9753
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1265_r06_c07.jpg,E,B,0.9648
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1265_r10_c03.jpg,E,B,0.9562
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1265_r12_c10.jpg,E,W,0.9837
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1265_r13_c11.jpg,E,B,0.9512
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1265_r13_c13.jpg,E,B,0.9947
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1265_r14_c13.jpg,E,B,0.9247
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1266_r04_c15.jpg,E,W,0.9790
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1266_r05_c16.jpg,E,B,0.9411
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1266_r06_c07.jpg,E,B,0.9443
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1266_r10_c03.jpg,E,B,0.9658
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1266_r12_c10.jpg,E,W,0.9817
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1266_r13_c13.jpg,E,B,0.9948
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1266_r14_c13.jpg,E,B,0.9361
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1267_r04_c15.jpg,E,W,0.9702
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1267_r05_c16.jpg,E,B,0.9749
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1267_r06_c07.jpg,E,B,0.9772
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1267_r10_c03.jpg,E,B,0.9540
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1267_r12_c10.jpg,E,W,0.9838
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1267_r13_c11.jpg,E,B,0.9295
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1267_r13_c13.jpg,E,B,0.9967
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1267_r14_c13.jpg,E,B,0.9267
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1268_r03_c08.jpg,E,B,0.9553
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1268_r04_c15.jpg,E,W,0.9560
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1268_r05_c16.jpg,E,B,0.9747
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1268_r06_c07.jpg,E,B,0.9589
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1268_r10_c03.jpg,E,B,0.9305
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1268_r12_c10.jpg,E,W,0.9859
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1268_r13_c11.jpg,E,B,0.9504
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1268_r13_c13.jpg,E,B,0.9948
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1268_r14_c13.jpg,E,B,0.9288
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1269_r01_c15.jpg,E,B,0.9042
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1269_r03_c08.jpg,E,B,0.9331
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1269_r04_c15.jpg,E,W,0.9823
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1269_r05_c16.jpg,E,B,0.9783
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1269_r06_c07.jpg,E,B,0.9641
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1269_r10_c03.jpg,E,B,0.9552
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1269_r12_c10.jpg,E,W,0.9803
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1269_r13_c11.jpg,E,B,0.9453
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1269_r13_c13.jpg,E,B,0.9968
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1269_r14_c13.jpg,E,B,0.9330
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1270_r03_c08.jpg,E,B,0.9210
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1270_r04_c15.jpg,E,W,0.9739
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1270_r05_c16.jpg,E,B,0.9684
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1270_r06_c07.jpg,E,B,0.9595
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1270_r10_c03.jpg,E,B,0.9457
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1270_r12_c10.jpg,E,W,0.9817
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1270_r13_c11.jpg,E,B,0.9065
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1270_r13_c13.jpg,E,B,0.9949
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1270_r14_c13.jpg,E,B,0.9351
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1271_r03_c08.jpg,E,B,0.9371
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1271_r04_c15.jpg,E,W,0.9753
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1271_r05_c16.jpg,E,B,0.9439
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1271_r10_c03.jpg,E,B,0.9557
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1271_r12_c10.jpg,E,W,0.9836
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1271_r13_c11.jpg,E,B,0.9206
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1271_r13_c13.jpg,E,B,0.9961
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1271_r14_c13.jpg,E,B,0.9262
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1272_r03_c08.jpg,E,B,0.9228
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1272_r04_c15.jpg,E,W,0.9788
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1272_r05_c16.jpg,E,B,0.9750
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1272_r10_c03.jpg,E,B,0.9279
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1272_r12_c10.jpg,E,W,0.9835
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1272_r13_c11.jpg,E,B,0.9542
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1272_r13_c13.jpg,E,B,0.9953
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1272_r14_c13.jpg,E,B,0.9274
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1273_r01_c15.jpg,E,B,0.9295
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1273_r02_c08.jpg,E,B,0.9633
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1273_r03_c08.jpg,E,B,0.9572
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1273_r04_c15.jpg,E,W,0.9821
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1273_r05_c16.jpg,E,B,0.9686
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1273_r10_c03.jpg,E,B,0.9203
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1273_r12_c10.jpg,E,W,0.9835
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1273_r13_c11.jpg,E,B,0.9321
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1273_r13_c13.jpg,E,B,0.9966
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1273_r14_c13.jpg,E,B,0.9292
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1274_r01_c15.jpg,E,B,0.9244
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1274_r02_c08.jpg,E,B,0.9481
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1274_r03_c08.jpg,E,B,0.9493
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1274_r04_c15.jpg,E,W,0.9766
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1274_r05_c16.jpg,E,B,0.9700
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1274_r10_c03.jpg,E,B,0.9509
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1274_r12_c10.jpg,E,W,0.9847
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1274_r13_c11.jpg,E,B,0.9337
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1274_r13_c13.jpg,E,B,0.9945
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1274_r14_c13.jpg,E,B,0.9164
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1275_r01_c15.jpg,E,B,0.9004
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1275_r03_c08.jpg,E,B,0.9453
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1275_r04_c15.jpg,E,W,0.9732
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1275_r05_c16.jpg,E,B,0.9829
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1275_r10_c03.jpg,E,B,0.9510
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1275_r12_c10.jpg,E,W,0.9791
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1275_r13_c11.jpg,E,B,0.9387
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1275_r13_c13.jpg,E,B,0.9957
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1275_r14_c13.jpg,E,B,0.9278
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1276_r03_c08.jpg,E,B,0.9539
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1276_r04_c15.jpg,E,W,0.9729
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1276_r05_c16.jpg,E,B,0.9614
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1276_r10_c03.jpg,E,B,0.9301
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1276_r12_c10.jpg,E,W,0.9809
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1276_r13_c11.jpg,E,B,0.9474
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1276_r13_c13.jpg,E,B,0.9961
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1276_r14_c13.jpg,E,B,0.9353
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1277_r03_c08.jpg,E,B,0.9696
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1277_r04_c15.jpg,E,W,0.9814
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1277_r05_c16.jpg,E,B,0.9256
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1277_r10_c03.jpg,E,B,0.9576
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1277_r12_c10.jpg,E,W,0.9840
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1277_r13_c11.jpg,E,B,0.9341
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1277_r13_c13.jpg,E,B,0.9964
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1277_r14_c13.jpg,E,B,0.9330
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1278_r01_c10.jpg,E,W,0.9067
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1278_r01_c15.jpg,E,B,0.9134
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1278_r03_c08.jpg,E,B,0.9711
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1278_r04_c15.jpg,E,W,0.9609
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1278_r05_c16.jpg,E,B,0.9647
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1278_r10_c03.jpg,E,B,0.9557
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1278_r12_c10.jpg,E,W,0.9811
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1278_r13_c13.jpg,E,B,0.9938
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1278_r14_c13.jpg,E,B,0.9352
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1279_r03_c10.jpg,E,W,0.9003
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1279_r04_c15.jpg,E,W,0.9781
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1279_r05_c16.jpg,E,B,0.9595
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1279_r10_c03.jpg,E,B,0.9437
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1279_r12_c10.jpg,E,W,0.9779
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1279_r13_c11.jpg,E,B,0.9094
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1279_r13_c13.jpg,E,B,0.9955
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1280_r04_c15.jpg,E,W,0.9780
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1280_r05_c16.jpg,E,B,0.9538
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1280_r10_c03.jpg,E,B,0.9547
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1280_r12_c10.jpg,E,W,0.9793
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1280_r13_c11.jpg,E,B,0.9378
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1280_r13_c13.jpg,E,B,0.9961
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1280_r14_c13.jpg,E,B,0.9266
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1281_r01_c15.jpg,E,B,0.9129
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1281_r03_c10.jpg,E,W,0.9057
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1281_r04_c15.jpg,E,W,0.9740
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1281_r05_c16.jpg,E,B,0.9350
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1281_r10_c03.jpg,E,B,0.9522
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1281_r12_c10.jpg,E,W,0.9790
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1281_r13_c11.jpg,E,B,0.9298
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1281_r13_c13.jpg,E,B,0.9951
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1281_r14_c13.jpg,E,B,0.9385
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1282_r01_c10.jpg,E,W,0.9037
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1282_r03_c10.jpg,E,W,0.9293
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1282_r04_c15.jpg,E,W,0.9707
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1282_r05_c16.jpg,E,B,0.9358
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1282_r10_c03.jpg,E,B,0.9668
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1282_r12_c10.jpg,E,W,0.9841
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1282_r13_c11.jpg,E,B,0.9121
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1282_r13_c13.jpg,E,B,0.9952
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1282_r14_c13.jpg,E,B,0.9280
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1284_r01_c10.jpg,E,W,0.9029
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1284_r04_c15.jpg,E,W,0.9597
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1284_r10_c03.jpg,E,B,0.9658
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1284_r12_c10.jpg,E,W,0.9792
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1284_r13_c11.jpg,E,B,0.9440
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1284_r13_c13.jpg,E,B,0.9936
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1284_r14_c13.jpg,E,B,0.9291
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1285_r04_c15.jpg,E,W,0.9714
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1285_r05_c16.jpg,E,B,0.9657
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1285_r10_c03.jpg,E,B,0.9556
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1285_r12_c10.jpg,E,W,0.9777
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1285_r13_c11.jpg,E,B,0.9171
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1285_r13_c13.jpg,E,B,0.9956
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1285_r14_c13.jpg,E,B,0.9381
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1286_r03_c10.jpg,E,W,0.9159
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1286_r04_c15.jpg,E,W,0.9711
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1286_r10_c03.jpg,E,B,0.9685
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1286_r12_c10.jpg,E,W,0.9792
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1286_r13_c11.jpg,E,B,0.9437
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1286_r13_c13.jpg,E,B,0.9947
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1286_r14_c13.jpg,E,B,0.9158
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1287_r01_c10.jpg,E,W,0.9018
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1287_r01_c15.jpg,E,B,0.9108
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1287_r04_c15.jpg,E,W,0.9765
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1287_r05_c16.jpg,E,B,0.9586
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1287_r10_c03.jpg,E,B,0.9617
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1287_r12_c10.jpg,E,W,0.9802
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1287_r13_c11.jpg,E,B,0.9179
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1287_r13_c13.jpg,E,B,0.9956
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1287_r14_c13.jpg,E,B,0.9360
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1288_r03_c10.jpg,E,W,0.9114
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1288_r04_c15.jpg,E,W,0.9749
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1288_r05_c16.jpg,E,B,0.9335
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1288_r10_c03.jpg,E,B,0.9591
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1288_r13_c11.jpg,E,B,0.9066
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1288_r13_c13.jpg,E,B,0.9958
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1288_r14_c13.jpg,E,B,0.9111
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1289_r01_c10.jpg,E,W,0.9001
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1289_r03_c10.jpg,E,W,0.9157
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1289_r04_c15.jpg,E,W,0.9763
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1289_r05_c16.jpg,E,B,0.9612
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1289_r10_c03.jpg,E,B,0.9592
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1289_r13_c11.jpg,E,B,0.9030
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1289_r13_c13.jpg,E,B,0.9944
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1289_r14_c13.jpg,E,B,0.9397
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1290_r01_c10.jpg,E,W,0.9120
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1290_r03_c10.jpg,E,W,0.9038
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1290_r04_c15.jpg,E,W,0.9744
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1290_r05_c16.jpg,E,B,0.9601
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1290_r10_c03.jpg,E,B,0.9680
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1290_r13_c11.jpg,E,B,0.9457
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1290_r13_c13.jpg,E,B,0.9952
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1290_r14_c13.jpg,E,B,0.9311
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1291_r01_c10.jpg,E,W,0.9053
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1291_r04_c15.jpg,E,W,0.9632
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1291_r05_c16.jpg,E,B,0.9390
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1291_r10_c03.jpg,E,B,0.9540
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1291_r13_c11.jpg,E,B,0.9132
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1291_r13_c13.jpg,E,B,0.9953
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1291_r14_c13.jpg,E,B,0.9144
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1292_r01_c10.jpg,E,W,0.9176
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1292_r03_c10.jpg,E,W,0.9027
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1292_r04_c15.jpg,E,W,0.9651
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1292_r05_c16.jpg,E,B,0.9387
D:\Codes\Data\Gomrade\dataset2\patches\E\Corsolini-Carta_MLC_1292_r10_c03.jpg,E,B,0.9451
